Data i hora                 tipus  UTMx       UTMy        latitud     longitud      Amplitud(kA)  Risetime maxrisetime 
2013-11-17 06:34:01.368648  nt     526947.78  4626104.9   41.7856030  3.3242857                          8.7690       68        0
2013-11-17 06:34:01.371424  nt     515458.95  4623806.9   41.7652130  3.1859720                          8.8615      228        0
2013-11-17 06:35:44.898602  nt     504886.37  4626302.7   41.7878270  3.0588040                          8.6765      228        0
2013-11-17 06:35:44.906485  nt     519214.53  4624506.0   41.7714270  3.2311740                          7.0670      180        0
2013-11-17 06:36:30.851368  nt     511222.06  4625058.2   41.7765540  3.1350257                         -9.2315       52        0
2013-11-17 06:37:36.476472  nt     517397.08  4628331.0   41.8059200  3.2094202                         13.7825      180        0
2013-11-17 06:40:02.201121  nt     128438.34  4061731.3   36.6281240  -1.1545805�                        200.5590      328        0
2013-11-17 06:40:26.325512  nt     525479.52  4617523.6   41.7083630  3.3062496                        -12.5430       48        0
2013-11-17 06:40:26.50675   nt     520499.65  4616636.4   41.7005160  3.2463644                        -11.0815       44        0
2013-11-17 06:41:24.78906   nt     511953.04  4630518.0   41.8257180  3.1439310                       -109.6130      200        0
2013-11-17 06:42:12.766072  nt     510535.52  4629140.3   41.8133300  3.1268377                         -9.8235       92        0
2013-11-17 06:43:30.535196  nt     506792.94  4629232.2   41.8141980  3.0817816                        -10.6560      252        0
2013-11-17 06:43:30.578199  nt     510836.45  4628969.8   41.8117900  3.1304574                         -9.1760       64        0
2013-11-17 06:48:30.323151  nt     503312.02  4631310.1   41.8329350  3.0398858                       -204.3330      212        0
2013-11-17 06:49:48.149475  nt     517084.19  4619279.3   41.7244000  3.2053936                          8.1400       72        0
2013-11-17 06:52:36.515696  nt     524478.92  4622851.6   41.7563820  3.2944422                       -117.6600      116        0
2013-11-17 06:52:36.535776  nt     527449.71  4625269.3   41.7780600  3.3302872                        -16.0025      316        0
2013-11-17 06:52:36.575347  nt     531047.27  4623071.5   41.7581330  3.3734589                        -15.8730       60        0
2013-11-17 06:52:36.610598  nt     530196.91  4622820.0   41.7559000  3.3632176                        -12.1730       36        0
2013-11-17 06:52:36.662988  nt     525558.36  4622308.9   41.7514600  3.3074026                        -10.5265       40        0
2013-11-17 06:52:36.797775  nt     527270.25  4622905.4   41.7567750  3.3280194                        -11.8400       44        0
2013-11-17 06:54:59.326638  nt     524053.44  4624010.7   41.7668340  3.2893713                         -9.9345       40        0
2013-11-17 06:54:59.345966  nt     527234.45  4624286.4   41.7692150  3.3276520                        -13.0980       44        0
2013-11-17 06:54:59.357888  nt     526939.74  4624305.2   41.7693940  3.3241074                         -9.4905      180        0
2013-11-17 06:58:20.588656  nt     503781.06  4628721.2   41.8096160  3.0455177                        -11.4700       56        0
2013-11-17 07:04:43.664877  nt     503393.88  4638222.2   41.8951900  3.0409112                          8.0660      188        0
2013-11-17 07:05:00.912299  nt     347896.61  4549015.8   41.0774700  1.1894337                        -70.3925      396        0
2013-11-17 07:08:37.92535   nt     503909.29  4644148.5   41.9485630  3.0471635                         14.4485      328        0
2013-11-17 07:09:26.238521  nt     348983.41  4547468.3   41.0637400  1.2027439                          6.1975      116        0
2013-11-17 07:09:26.238994  nt     347552.69  4544318.0   41.0351100  1.1865042                         12.2100      176        0
2013-11-17 07:13:23.98432   nt     494880.05  4650306.8   42.0040200  2.9381770                         -8.3435       84        0
2013-11-17 07:13:24.097215  nt     496878.10  4642873.2   41.9370800  2.9623427                         -9.8235      264        0
2013-11-17 07:15:49.295289  nt     345225.94  4550816.0   41.0931740  1.1572060                          8.2695      164        0
2013-11-17 07:15:49.296835  nt     345260.55  4553261.3   41.1151960  1.1570023                          8.9355      572        0
2013-11-17 07:18:41.195004  nt     346194.40  4543621.9   41.0285870  1.1705275                         10.2490      120        0
2013-11-17 07:32:08.639268  nt     490624.08  4651776.8   42.0172200  2.8867630                        -10.4525       56        0
2013-11-17 07:32:08.688079  nt     493641.49  4653088.5   42.0290640  2.9231913                        -10.7485       68        0
2013-11-17 07:32:08.72437   nt     491879.97  4652506.9   42.0238100  2.9019208                         -9.2685       76        0
2013-11-17 07:52:18.415438  nt     505701.37  4638813.3   41.9005000  3.0687323                         -8.0845       52        0
2013-11-17 07:55:21.624944  nt     471948.11  4655681.8   42.0519450  2.6610210                         -6.5675       32        0
2013-11-17 07:55:21.647278  nt     471693.46  4656010.9   42.0549000  2.6579280                        -10.9335       40        0
2013-11-17 07:55:21.657806  nt     472532.24  4656651.6   42.0607000  2.6680340                        -11.1925       40        0
2013-11-17 07:56:39.423389  nt     507247.20  4642643.0   41.9349800  3.0874150                        -15.2995       64        0
2013-11-17 07:56:39.459534  nt     525717.04  4651050.5   42.0103150  3.3105620                          8.0660      116        0
2013-11-17 07:56:42.066877  nt     591516.62  4547448.5   41.0724300  4.0893030                         21.9410      116        0
2013-11-17 08:16:07.143347  nt     523593.27  4644260.7   41.9492300  3.2846430                         11.3220      268        0
2013-11-17 08:19:19.928979  nt     468103.63  4661343.4   42.1027870  2.6142566                        -11.5255      152        0
2013-11-17 08:19:19.987699  nt     476013.03  4670596.2   42.1864000  2.7095280                        -11.5810       64        0
2013-11-17 08:24:31.103804  nt     502129.15  4655429.4   42.0501700  3.0257280                       -104.5440      268        0
2013-11-17 08:26:23.132532  nt     477488.38  4676433.0   42.2390100  2.7271676                        -11.7660       60        0
